siteName,SLFL,year,temp,nDays
21-187 Reef,SL,2018,28.1,1
21-187 Reef,SL,2014,27.5,1
21-187 Reef,SL,2015,27.5,94
21-187 Reef,SL,2015,27.6,82
21-187 Reef,SL,2015,27.7,71
21-187 Reef,SL,2015,27.8,60
21-187 Reef,SL,2015,27.9,43
21-187 Reef,SL,2015,28,33
21-187 Reef,SL,2015,28.1,19
21-187 Reef,SL,2015,28.2,15
21-187 Reef,SL,2015,28.3,9
21-187 Reef,SL,2015,28.4,5
21-187 Reef,SL,2015,28.5,3
21-187 Reef,SL,2015,28.6,1
21-245 Reef,FL,2016,27.5,77
21-245 Reef,FL,2016,27.6,71
21-245 Reef,FL,2016,27.7,64
21-245 Reef,FL,2016,27.8,54
21-245 Reef,FL,2016,27.9,46
21-245 Reef,FL,2016,28,38
21-245 Reef,FL,2016,28.1,29
21-245 Reef,FL,2016,28.2,17
21-245 Reef,FL,2016,28.3,10
21-245 Reef,FL,2016,28.4,3
21-245 Reef,FL,2016,28.5,1
21-245 Reef,FL,2017,27.6,92
21-245 Reef,FL,2017,27.7,89
21-245 Reef,FL,2017,27.8,86
21-245 Reef,FL,2017,27.9,82
21-245 Reef,FL,2017,28,80
21-245 Reef,FL,2017,28.1,78
21-245 Reef,FL,2017,28.2,73
21-245 Reef,FL,2017,28.3,61
21-245 Reef,FL,2017,28.4,47
21-245 Reef,FL,2017,28.5,39
21-245 Reef,FL,2017,28.6,31
21-245 Reef,FL,2017,28.7,22
21-245 Reef,FL,2017,28.8,13
21-245 Reef,FL,2017,28.9,4
21-245 Reef,FL,2017,29,3
21-245 Reef,FL,2017,29.1,2
21-245 Reef,FL,2017,29.2,1
21-245 Reef,FL,2018,27.5,54
21-245 Reef,FL,2018,27.6,47
21-245 Reef,FL,2018,27.7,40
21-245 Reef,FL,2018,27.8,29
21-245 Reef,FL,2018,27.9,22
21-245 Reef,FL,2018,28,15
21-245 Reef,FL,2018,28.1,11
21-245 Reef,FL,2018,28.2,5
21-245 Reef,FL,2018,28.3,4
21-245 Reef,FL,2018,28.4,1
21-245 Reef,FL,2019,27.5,25
21-245 Reef,FL,2019,27.6,22
21-245 Reef,FL,2019,27.7,16
21-245 Reef,FL,2019,27.8,10
21-245 Reef,FL,2019,27.9,3
21-245 Reef,FL,2019,28,1
21-245 Reef,SL,2016,27.5,77
21-245 Reef,SL,2016,27.6,69
21-245 Reef,SL,2016,27.7,63
21-245 Reef,SL,2016,27.8,53
21-245 Reef,SL,2016,27.9,44
21-245 Reef,SL,2016,28,37
21-245 Reef,SL,2016,28.1,25
21-245 Reef,SL,2016,28.2,13
21-245 Reef,SL,2016,28.3,8
21-245 Reef,SL,2016,28.4,2
21-245 Reef,SL,2016,28.5,1
21-245 Reef,SL,2017,27.5,93
21-245 Reef,SL,2017,27.6,92
21-245 Reef,SL,2017,27.7,90
21-245 Reef,SL,2017,27.8,84
21-245 Reef,SL,2017,27.9,82
21-245 Reef,SL,2017,28,80
21-245 Reef,SL,2017,28.1,78
21-245 Reef,SL,2017,28.2,71
21-245 Reef,SL,2017,28.3,57
21-245 Reef,SL,2017,28.4,45
21-245 Reef,SL,2017,28.5,38
21-245 Reef,SL,2017,28.6,30
21-245 Reef,SL,2017,28.7,21
21-245 Reef,SL,2017,28.8,11
21-245 Reef,SL,2017,28.9,3
21-245 Reef,SL,2017,29,2
21-245 Reef,SL,2017,29.1,1
21-245 Reef,SL,2018,27.5,56
21-245 Reef,SL,2018,27.6,48
21-245 Reef,SL,2018,27.7,42
21-245 Reef,SL,2018,27.8,31
21-245 Reef,SL,2018,27.9,21
21-245 Reef,SL,2018,28,14
21-245 Reef,SL,2018,28.1,9
21-245 Reef,SL,2018,28.2,5
21-245 Reef,SL,2018,28.3,3
21-245 Reef,SL,2018,28.4,1
21-245 Reef,SL,2019,27.5,28
21-245 Reef,SL,2019,27.6,23
21-245 Reef,SL,2019,27.7,15
21-245 Reef,SL,2019,27.8,10
21-245 Reef,SL,2019,27.9,3
21-245 Reef,SL,2019,28,1
21-245 Reef,SL,2012,27.5,86
21-245 Reef,SL,2012,27.6,82
21-245 Reef,SL,2012,27.7,71
21-245 Reef,SL,2012,27.8,60
21-245 Reef,SL,2012,27.9,50
21-245 Reef,SL,2012,28,45
21-245 Reef,SL,2012,28.1,38
21-245 Reef,SL,2012,28.2,33
21-245 Reef,SL,2012,28.3,27
21-245 Reef,SL,2012,28.4,15
21-245 Reef,SL,2012,28.5,2
21-245 Reef,SL,2012,28.6,1
21-245 Reef,SL,2013,27.5,43
21-245 Reef,SL,2013,27.6,31
21-245 Reef,SL,2013,27.7,20
21-245 Reef,SL,2013,27.8,12
21-245 Reef,SL,2013,27.9,8
21-245 Reef,SL,2013,28,7
21-245 Reef,SL,2013,28.2,5
21-245 Reef,SL,2013,28.3,2
21-245 Reef,SL,2013,28.4,1
21-278 Reef,SL,2012,27.5,52
21-278 Reef,SL,2012,27.6,44
21-278 Reef,SL,2012,27.7,41
21-278 Reef,SL,2012,27.8,36
21-278 Reef,SL,2012,27.9,25
21-278 Reef,SL,2012,28,7
21-278 Reef,SL,2012,28.1,1
21-278 Reef,SL,2013,27.5,29
21-278 Reef,SL,2013,27.6,20
21-278 Reef,SL,2013,27.7,12
21-278 Reef,SL,2013,27.8,5
21-278 Reef,SL,2013,28,4
21-278 Reef,SL,2013,28.1,2
21-278 Reef,SL,2013,28.2,1
21-278 Reef,SL,2014,27.5,17
21-278 Reef,SL,2014,27.6,9
21-278 Reef,SL,2014,27.7,3
21-278 Reef,SL,2014,27.8,1
21-278 Reef,SL,2015,27.5,101
21-278 Reef,SL,2015,27.6,94
21-278 Reef,SL,2015,27.7,89
21-278 Reef,SL,2015,27.8,79
21-278 Reef,SL,2015,27.9,64
21-278 Reef,SL,2015,28,51
21-278 Reef,SL,2015,28.1,38
21-278 Reef,SL,2015,28.2,21
21-278 Reef,SL,2015,28.3,10
21-278 Reef,SL,2015,28.4,6
21-278 Reef,SL,2015,28.5,1
21-296 Reef,SL,2014,27.5,15
21-296 Reef,SL,2014,27.6,2
21-296 Reef,SL,2014,27.7,1
21-296 Reef,SL,2015,27.5,101
21-296 Reef,SL,2015,27.6,88
21-296 Reef,SL,2015,27.7,71
21-296 Reef,SL,2015,27.8,52
21-296 Reef,SL,2015,27.9,36
21-296 Reef,SL,2015,28,19
21-296 Reef,SL,2015,28.1,10
21-296 Reef,SL,2015,28.2,7
21-296 Reef,SL,2015,28.3,4
21-296 Reef,SL,2015,28.5,2
21-296 Reef,SL,2015,28.6,1
21-550 Reef,FL,2014,27.5,4
21-550 Reef,FL,2014,27.7,2
21-550 Reef,FL,2014,27.8,1
21-550 Reef,FL,2015,27.5,94
21-550 Reef,FL,2015,27.6,88
21-550 Reef,FL,2015,27.7,79
21-550 Reef,FL,2015,27.8,63
21-550 Reef,FL,2015,27.9,52
21-550 Reef,FL,2015,28,37
21-550 Reef,FL,2015,28.1,30
21-550 Reef,FL,2015,28.2,22
21-550 Reef,FL,2015,28.3,14
21-550 Reef,FL,2015,28.4,8
21-550 Reef,FL,2015,28.5,6
21-550 Reef,FL,2015,28.6,3
21-550 Reef,FL,2015,28.8,1
21-550 Reef,FL,2016,27.5,80
21-550 Reef,FL,2016,27.6,65
21-550 Reef,FL,2016,27.7,50
21-550 Reef,FL,2016,27.8,42
21-550 Reef,FL,2016,27.9,28
21-550 Reef,FL,2016,28,15
21-550 Reef,FL,2016,28.1,11
21-550 Reef,FL,2016,28.2,9
21-550 Reef,FL,2016,28.3,5
21-550 Reef,FL,2016,28.5,4
21-550 Reef,FL,2016,28.6,1
21-550 Reef,FL,2017,27.5,85
21-550 Reef,FL,2017,27.6,83
21-550 Reef,FL,2017,27.7,80
21-550 Reef,FL,2017,27.8,78
21-550 Reef,FL,2017,27.9,73
21-550 Reef,FL,2017,28,66
21-550 Reef,FL,2017,28.1,58
21-550 Reef,FL,2017,28.2,47
21-550 Reef,FL,2017,28.3,37
21-550 Reef,FL,2017,28.4,26
21-550 Reef,FL,2017,28.5,20
21-550 Reef,FL,2017,28.6,13
21-550 Reef,FL,2017,28.7,9
21-550 Reef,FL,2017,28.8,4
21-550 Reef,FL,2017,28.9,3
21-550 Reef,FL,2017,29,2
21-550 Reef,FL,2017,29.1,1
21-550 Reef,FL,2018,27.5,38
21-550 Reef,FL,2018,27.6,25
21-550 Reef,FL,2018,27.7,20
21-550 Reef,FL,2018,27.8,15
21-550 Reef,FL,2018,27.9,10
21-550 Reef,FL,2018,28,8
21-550 Reef,FL,2018,28.1,3
21-550 Reef,FL,2018,28.2,1
21-550 Reef,FL,2019,27.5,24
21-550 Reef,FL,2019,27.6,22
21-550 Reef,FL,2019,27.7,18
21-550 Reef,FL,2019,27.8,11
21-550 Reef,FL,2019,27.9,2
21-550 Reef,FL,2019,28.1,1
21-550 Reef,SL,2016,27.5,75
21-550 Reef,SL,2016,27.6,64
21-550 Reef,SL,2016,27.7,54
21-550 Reef,SL,2016,27.8,42
21-550 Reef,SL,2016,27.9,28
21-550 Reef,SL,2016,28,16
21-550 Reef,SL,2016,28.1,10
21-550 Reef,SL,2016,28.2,6
21-550 Reef,SL,2016,28.3,5
21-550 Reef,SL,2016,28.4,3
21-550 Reef,SL,2016,28.6,1
21-550 Reef,SL,2017,27.5,85
21-550 Reef,SL,2017,27.6,82
21-550 Reef,SL,2017,27.7,79
21-550 Reef,SL,2017,27.8,76
21-550 Reef,SL,2017,27.9,73
21-550 Reef,SL,2017,28,69
21-550 Reef,SL,2017,28.1,55
21-550 Reef,SL,2017,28.2,42
21-550 Reef,SL,2017,28.3,36
21-550 Reef,SL,2017,28.4,25
21-550 Reef,SL,2017,28.5,17
21-550 Reef,SL,2017,28.6,8
21-550 Reef,SL,2017,28.7,3
21-550 Reef,SL,2017,28.8,1
21-550 Reef,SL,2018,27.5,45
21-550 Reef,SL,2018,27.6,31
21-550 Reef,SL,2018,27.7,19
21-550 Reef,SL,2018,27.8,12
21-550 Reef,SL,2018,27.9,10
21-550 Reef,SL,2018,28,7
21-550 Reef,SL,2018,28.1,2
21-550 Reef,SL,2018,28.2,1
21-550 Reef,SL,2019,27.5,20
21-550 Reef,SL,2019,27.6,16
21-550 Reef,SL,2019,27.7,9
21-550 Reef,SL,2019,27.8,2
21-550 Reef,SL,2019,27.9,1
21-591 Reef,SL,2012,27.5,60
21-591 Reef,SL,2012,27.6,59
21-591 Reef,SL,2012,27.7,55
21-591 Reef,SL,2012,27.8,53
21-591 Reef,SL,2012,27.9,46
21-591 Reef,SL,2012,28,38
21-591 Reef,SL,2012,28.1,34
21-591 Reef,SL,2012,28.2,31
21-591 Reef,SL,2012,28.3,25
21-591 Reef,SL,2012,28.4,17
21-591 Reef,SL,2012,28.5,6
21-591 Reef,SL,2012,28.6,2
21-591 Reef,SL,2012,28.7,1
21-591 Reef,SL,2013,27.5,55
21-591 Reef,SL,2013,27.6,54
21-591 Reef,SL,2013,27.7,51
21-591 Reef,SL,2013,27.8,45
21-591 Reef,SL,2013,27.9,40
21-591 Reef,SL,2013,28,33
21-591 Reef,SL,2013,28.1,25
21-591 Reef,SL,2013,28.2,15
21-591 Reef,SL,2013,28.3,10
21-591 Reef,SL,2013,28.4,6
21-591 Reef,SL,2013,28.5,5
21-591 Reef,SL,2013,28.6,1
21-591 Reef,SL,2014,27.5,26
21-591 Reef,SL,2014,27.6,17
21-591 Reef,SL,2014,27.7,7
21-591 Reef,SL,2014,27.8,2
21-591 Reef,SL,2014,27.9,1
21-591 Reef,SL,2016,27.5,24
21-591 Reef,SL,2016,27.6,21
21-591 Reef,SL,2016,27.7,19
21-591 Reef,SL,2016,27.8,18
21-591 Reef,SL,2016,27.9,17
21-591 Reef,SL,2016,28,12
21-591 Reef,SL,2016,28.1,8
21-591 Reef,SL,2016,28.2,5
21-591 Reef,SL,2016,28.3,1
21-591 Reef,SL,2017,27.5,93
21-591 Reef,SL,2017,27.6,91
21-591 Reef,SL,2017,27.7,88
21-591 Reef,SL,2017,27.8,87
21-591 Reef,SL,2017,27.9,83
21-591 Reef,SL,2017,28,76
21-591 Reef,SL,2017,28.1,73
21-591 Reef,SL,2017,28.2,70
21-591 Reef,SL,2017,28.3,68
21-591 Reef,SL,2017,28.4,67
21-591 Reef,SL,2017,28.5,65
21-591 Reef,SL,2017,28.6,51
21-591 Reef,SL,2017,28.7,41
21-591 Reef,SL,2017,28.8,32
21-591 Reef,SL,2017,28.9,13
21-591 Reef,SL,2017,29,4
21-591 Reef,SL,2017,29.1,1
21-591 Reef,SL,2018,27.5,70
21-591 Reef,SL,2018,27.6,66
21-591 Reef,SL,2018,27.7,65
21-591 Reef,SL,2018,27.8,62
21-591 Reef,SL,2018,27.9,58
21-591 Reef,SL,2018,28,44
21-591 Reef,SL,2018,28.1,37
21-591 Reef,SL,2018,28.2,20
21-591 Reef,SL,2018,28.3,9
21-591 Reef,SL,2018,28.4,4
21-591 Reef,SL,2018,28.5,1
Agincourt Reef Number 3,FL,1996,27.7,33
Agincourt Reef Number 3,FL,1996,27.8,28
Agincourt Reef Number 3,FL,1996,27.9,24
Agincourt Reef Number 3,FL,1996,28,20
Agincourt Reef Number 3,FL,1996,28.1,18
Agincourt Reef Number 3,FL,1996,28.2,17
Agincourt Reef Number 3,FL,1996,28.3,14
Agincourt Reef Number 3,FL,1996,28.4,8
Agincourt Reef Number 3,FL,1996,28.5,1
Agincourt Reef Number 3,FL,1997,27.5,79
Agincourt Reef Number 3,FL,1997,27.6,77
Agincourt Reef Number 3,FL,1997,27.7,76
Agincourt Reef Number 3,FL,1997,27.9,71
Agincourt Reef Number 3,FL,1997,28,70
Agincourt Reef Number 3,FL,1997,28.1,67
Agincourt Reef Number 3,FL,1997,28.2,65
Agincourt Reef Number 3,FL,1997,28.3,61
Agincourt Reef Number 3,FL,1997,28.4,59
Agincourt Reef Number 3,FL,1997,28.5,50
Agincourt Reef Number 3,FL,1997,28.6,41
Agincourt Reef Number 3,FL,1997,28.7,34
Agincourt Reef Number 3,FL,1997,28.8,29
Agincourt Reef Number 3,FL,1997,28.9,19
Agincourt Reef Number 3,FL,1997,29,12
Agincourt Reef Number 3,FL,1997,29.1,8
Agincourt Reef Number 3,FL,1997,29.2,5
Agincourt Reef Number 3,FL,1997,29.3,3
Agincourt Reef Number 3,FL,1997,29.4,1
Agincourt Reef Number 3,FL,1998,27.6,117
Agincourt Reef Number 3,FL,1998,27.7,115
Agincourt Reef Number 3,FL,1998,27.8,106
Agincourt Reef Number 3,FL,1998,27.9,98
Agincourt Reef Number 3,FL,1998,28,86
Agincourt Reef Number 3,FL,1998,28.1,78
Agincourt Reef Number 3,FL,1998,28.2,64
Agincourt Reef Number 3,FL,1998,28.3,56
Agincourt Reef Number 3,FL,1998,28.4,49
Agincourt Reef Number 3,FL,1998,28.5,43
Agincourt Reef Number 3,FL,1998,28.6,36
Agincourt Reef Number 3,FL,1998,28.7,30
Agincourt Reef Number 3,FL,1998,28.8,20
Agincourt Reef Number 3,FL,1998,28.9,18
Agincourt Reef Number 3,FL,1998,29,13
Agincourt Reef Number 3,FL,1998,29.1,11
Agincourt Reef Number 3,FL,1998,29.2,9
Agincourt Reef Number 3,FL,1998,29.3,6
Agincourt Reef Number 3,FL,1998,29.4,4
Agincourt Reef Number 3,FL,1998,29.5,2
Agincourt Reef Number 3,FL,1998,29.6,1
Agincourt Reef Number 3,FL,1999,28.4,51
Agincourt Reef Number 3,FL,1999,28.6,50
Agincourt Reef Number 3,FL,1999,28.7,46
Agincourt Reef Number 3,FL,1999,28.8,44
Agincourt Reef Number 3,FL,1999,28.9,39
Agincourt Reef Number 3,FL,1999,29,33
Agincourt Reef Number 3,FL,1999,29.1,28
Agincourt Reef Number 3,FL,1999,29.2,21
Agincourt Reef Number 3,FL,1999,29.3,15
Agincourt Reef Number 3,FL,1999,29.4,9
Agincourt Reef Number 3,FL,1999,29.5,5
Agincourt Reef Number 3,FL,1999,29.6,4
Agincourt Reef Number 3,FL,1999,29.7,1
Agincourt Reef Number 3,FL,2004,27.5,101
Agincourt Reef Number 3,FL,2004,27.7,100
Agincourt Reef Number 3,FL,2004,27.8,99
Agincourt Reef Number 3,FL,2004,27.9,97
Agincourt Reef Number 3,FL,2004,28.1,95
Agincourt Reef Number 3,FL,2004,28.2,92
Agincourt Reef Number 3,FL,2004,28.4,88
Agincourt Reef Number 3,FL,2004,28.5,85
Agincourt Reef Number 3,FL,2004,28.6,76
Agincourt Reef Number 3,FL,2004,28.7,74
Agincourt Reef Number 3,FL,2004,28.8,73
Agincourt Reef Number 3,FL,2004,28.9,68
Agincourt Reef Number 3,FL,2004,29,57
Agincourt Reef Number 3,FL,2004,29.1,48
Agincourt Reef Number 3,FL,2004,29.2,38
Agincourt Reef Number 3,FL,2004,29.3,26
Agincourt Reef Number 3,FL,2004,29.4,17
Agincourt Reef Number 3,FL,2004,29.5,16
Agincourt Reef Number 3,FL,2004,29.6,13
Agincourt Reef Number 3,FL,2004,29.7,10
Agincourt Reef Number 3,FL,2004,29.8,9
Agincourt Reef Number 3,FL,2004,29.9,5
Agincourt Reef Number 3,FL,2004,30.1,3
Agincourt Reef Number 3,FL,2004,30.3,2
Agincourt Reef Number 3,FL,2004,30.5,1
Agincourt Reef Number 3,FL,2005,27.7,120
Agincourt Reef Number 3,FL,2005,27.8,115
Agincourt Reef Number 3,FL,2005,27.9,112
Agincourt Reef Number 3,FL,2005,28,107
Agincourt Reef Number 3,FL,2005,28.1,99
Agincourt Reef Number 3,FL,2005,28.2,93
Agincourt Reef Number 3,FL,2005,28.3,85
Agincourt Reef Number 3,FL,2005,28.4,81
Agincourt Reef Number 3,FL,2005,28.5,76
Agincourt Reef Number 3,FL,2005,28.6,60
Agincourt Reef Number 3,FL,2005,28.7,55
Agincourt Reef Number 3,FL,2005,28.8,44
Agincourt Reef Number 3,FL,2005,28.9,32
Agincourt Reef Number 3,FL,2005,29,24
Agincourt Reef Number 3,FL,2005,29.1,19
Agincourt Reef Number 3,FL,2005,29.2,17
Agincourt Reef Number 3,FL,2005,29.3,13
Agincourt Reef Number 3,FL,2005,29.4,9
Agincourt Reef Number 3,FL,2005,29.5,6
Agincourt Reef Number 3,FL,2005,29.6,3
Agincourt Reef Number 3,FL,2005,29.8,2
Agincourt Reef Number 3,FL,2005,29.9,1
Agincourt Reef Number 3,FL,2006,27.5,110
Agincourt Reef Number 3,FL,2006,27.8,108
Agincourt Reef Number 3,FL,2006,27.9,107
Agincourt Reef Number 3,FL,2006,28.1,104
Agincourt Reef Number 3,FL,2006,28.2,101
Agincourt Reef Number 3,FL,2006,28.3,93
Agincourt Reef Number 3,FL,2006,28.4,89
Agincourt Reef Number 3,FL,2006,28.5,82
Agincourt Reef Number 3,FL,2006,28.6,69
Agincourt Reef Number 3,FL,2006,28.7,65
Agincourt Reef Number 3,FL,2006,28.8,60
Agincourt Reef Number 3,FL,2006,28.9,56
Agincourt Reef Number 3,FL,2006,29,47
Agincourt Reef Number 3,FL,2006,29.1,37
Agincourt Reef Number 3,FL,2006,29.2,20
Agincourt Reef Number 3,FL,2006,29.3,10
Agincourt Reef Number 3,FL,2006,29.4,5
Agincourt Reef Number 3,FL,2006,29.5,4
Agincourt Reef Number 3,FL,2006,29.7,3
Agincourt Reef Number 3,FL,2006,29.8,2
Agincourt Reef Number 3,FL,2006,29.9,1
Agincourt Reef Number 3,FL,2008,27.6,104
Agincourt Reef Number 3,FL,2008,27.7,103
Agincourt Reef Number 3,FL,2008,27.8,99
Agincourt Reef Number 3,FL,2008,27.9,97
Agincourt Reef Number 3,FL,2008,28,95
Agincourt Reef Number 3,FL,2008,28.1,90
Agincourt Reef Number 3,FL,2008,28.2,84
Agincourt Reef Number 3,FL,2008,28.3,78
Agincourt Reef Number 3,FL,2008,28.4,75
Agincourt Reef Number 3,FL,2008,28.5,71
Agincourt Reef Number 3,FL,2008,28.6,69
Agincourt Reef Number 3,FL,2008,28.8,68
Agincourt Reef Number 3,FL,2008,28.9,66
Agincourt Reef Number 3,FL,2008,29.2,63
Agincourt Reef Number 3,FL,2008,29.3,62
Agincourt Reef Number 3,FL,2008,29.4,58
Agincourt Reef Number 3,FL,2008,29.5,55
Agincourt Reef Number 3,FL,2008,29.6,53
Agincourt Reef Number 3,FL,2008,29.7,46
Agincourt Reef Number 3,FL,2008,29.8,43
Agincourt Reef Number 3,FL,2008,29.9,30
Agincourt Reef Number 3,FL,2008,30,17
Agincourt Reef Number 3,FL,2008,30.1,11
Agincourt Reef Number 3,FL,2008,30.2,7
Agincourt Reef Number 3,FL,2008,30.3,2
Agincourt Reef Number 3,FL,2008,30.4,1
Agincourt Reef Number 3,SL,1996,27.6,31
Agincourt Reef Number 3,SL,1996,27.7,26
Agincourt Reef Number 3,SL,1996,27.8,20
Agincourt Reef Number 3,SL,1996,27.9,17
Agincourt Reef Number 3,SL,1996,28,16
Agincourt Reef Number 3,SL,1996,28.1,15
Agincourt Reef Number 3,SL,1996,28.2,4
Agincourt Reef Number 3,SL,1996,28.3,1
Agincourt Reef Number 3,SL,1997,27.8,42
Agincourt Reef Number 3,SL,1997,27.9,41
Agincourt Reef Number 3,SL,1997,28,38
Agincourt Reef Number 3,SL,1997,28.1,35
Agincourt Reef Number 3,SL,1997,28.2,32
Agincourt Reef Number 3,SL,1997,28.3,28
Agincourt Reef Number 3,SL,1997,28.4,20
Agincourt Reef Number 3,SL,1997,28.5,17
Agincourt Reef Number 3,SL,1997,28.6,13
Agincourt Reef Number 3,SL,1997,28.7,11
Agincourt Reef Number 3,SL,1997,28.8,5
Agincourt Reef Number 3,SL,1997,28.9,1
Agincourt Reef Number 3,SL,1998,27.5,119
Agincourt Reef Number 3,SL,1998,27.6,116
Agincourt Reef Number 3,SL,1998,27.7,110
Agincourt Reef Number 3,SL,1998,27.8,97
Agincourt Reef Number 3,SL,1998,27.9,89
Agincourt Reef Number 3,SL,1998,28,76
Agincourt Reef Number 3,SL,1998,28.1,65
Agincourt Reef Number 3,SL,1998,28.2,54
Agincourt Reef Number 3,SL,1998,28.3,46
Agincourt Reef Number 3,SL,1998,28.4,41
Agincourt Reef Number 3,SL,1998,28.5,32
Agincourt Reef Number 3,SL,1998,28.6,29
Agincourt Reef Number 3,SL,1998,28.7,21
Agincourt Reef Number 3,SL,1998,28.8,17
Agincourt Reef Number 3,SL,1998,28.9,13
Agincourt Reef Number 3,SL,1998,29,11
Agincourt Reef Number 3,SL,1998,29.1,8
Agincourt Reef Number 3,SL,1998,29.2,4
Agincourt Reef Number 3,SL,1998,29.3,2
Agincourt Reef Number 3,SL,1998,29.4,1
Agincourt Reef Number 3,SL,1999,27.6,106
Agincourt Reef Number 3,SL,1999,27.7,105
Agincourt Reef Number 3,SL,1999,27.9,103
Agincourt Reef Number 3,SL,1999,28,99
Agincourt Reef Number 3,SL,1999,28.1,93
Agincourt Reef Number 3,SL,1999,28.2,88
Agincourt Reef Number 3,SL,1999,28.3,86
Agincourt Reef Number 3,SL,1999,28.4,79
Agincourt Reef Number 3,SL,1999,28.5,76
Agincourt Reef Number 3,SL,1999,28.6,71
Agincourt Reef Number 3,SL,1999,28.7,63
Agincourt Reef Number 3,SL,1999,28.8,60
Agincourt Reef Number 3,SL,1999,28.9,55
Agincourt Reef Number 3,SL,1999,29,47
Agincourt Reef Number 3,SL,1999,29.1,35
Agincourt Reef Number 3,SL,1999,29.2,26
Agincourt Reef Number 3,SL,1999,29.3,13
Agincourt Reef Number 3,SL,1999,29.4,5
Agincourt Reef Number 3,SL,1999,29.5,3
Agincourt Reef Number 3,SL,1999,29.6,1
Agincourt Reef Number 3,SL,2004,27.6,100
Agincourt Reef Number 3,SL,2004,27.8,99
Agincourt Reef Number 3,SL,2004,27.9,97
Agincourt Reef Number 3,SL,2004,28.1,95
Agincourt Reef Number 3,SL,2004,28.2,92
Agincourt Reef Number 3,SL,2004,28.3,88
Agincourt Reef Number 3,SL,2004,28.4,85
Agincourt Reef Number 3,SL,2004,28.5,80
Agincourt Reef Number 3,SL,2004,28.6,74
Agincourt Reef Number 3,SL,2004,28.7,73
Agincourt Reef Number 3,SL,2004,28.8,70
Agincourt Reef Number 3,SL,2004,28.9,62
Agincourt Reef Number 3,SL,2004,29,52
Agincourt Reef Number 3,SL,2004,29.1,40
Agincourt Reef Number 3,SL,2004,29.2,27
Agincourt Reef Number 3,SL,2004,29.3,19
Agincourt Reef Number 3,SL,2004,29.4,18
Agincourt Reef Number 3,SL,2004,29.5,13
Agincourt Reef Number 3,SL,2004,29.6,11
Agincourt Reef Number 3,SL,2004,29.7,8
Agincourt Reef Number 3,SL,2004,29.8,4
Agincourt Reef Number 3,SL,2004,29.9,3
Agincourt Reef Number 3,SL,2004,30.3,1
Agincourt Reef Number 3,SL,2005,27.7,40
Agincourt Reef Number 3,SL,2005,27.8,37
Agincourt Reef Number 3,SL,2005,27.9,35
Agincourt Reef Number 3,SL,2005,28.1,34
Agincourt Reef Number 3,SL,2005,28.2,31
Agincourt Reef Number 3,SL,2005,28.3,30
Agincourt Reef Number 3,SL,2005,28.4,26
Agincourt Reef Number 3,SL,2005,28.7,22
Agincourt Reef Number 3,SL,2005,28.8,19
Agincourt Reef Number 3,SL,2005,28.9,15
Agincourt Reef Number 3,SL,2005,29,12
Agincourt Reef Number 3,SL,2005,29.1,8
Agincourt Reef Number 3,SL,2005,29.2,7
Agincourt Reef Number 3,SL,2005,29.3,3
Agincourt Reef Number 3,SL,2005,29.4,2
Agincourt Reef Number 3,SL,2005,29.5,1
Agincourt Reef Number 3,SL,2006,27.5,111
Agincourt Reef Number 3,SL,2006,27.7,110
Agincourt Reef Number 3,SL,2006,28,107
Agincourt Reef Number 3,SL,2006,28.1,106
Agincourt Reef Number 3,SL,2006,28.2,105
Agincourt Reef Number 3,SL,2006,28.3,101
Agincourt Reef Number 3,SL,2006,28.4,95
Agincourt Reef Number 3,SL,2006,28.5,90
Agincourt Reef Number 3,SL,2006,28.6,82
Agincourt Reef Number 3,SL,2006,28.7,73
Agincourt Reef Number 3,SL,2006,28.8,66
Agincourt Reef Number 3,SL,2006,28.9,61
Agincourt Reef Number 3,SL,2006,29,56
Agincourt Reef Number 3,SL,2006,29.1,49
Agincourt Reef Number 3,SL,2006,29.2,30
Agincourt Reef Number 3,SL,2006,29.3,13
Agincourt Reef Number 3,SL,2006,29.4,8
Agincourt Reef Number 3,SL,2006,29.5,3
Agincourt Reef Number 3,SL,2006,29.7,2
Agincourt Reef Number 3,SL,2006,29.8,1
Agincourt Reef Number 3,SL,2008,27.5,107
Agincourt Reef Number 3,SL,2008,27.7,105
Agincourt Reef Number 3,SL,2008,27.8,103
Agincourt Reef Number 3,SL,2008,27.9,102
Agincourt Reef Number 3,SL,2008,28,99
Agincourt Reef Number 3,SL,2008,28.1,96
Agincourt Reef Number 3,SL,2008,28.2,95
Agincourt Reef Number 3,SL,2008,28.3,88
Agincourt Reef Number 3,SL,2008,28.4,77
Agincourt Reef Number 3,SL,2008,28.5,73
Agincourt Reef Number 3,SL,2008,28.6,72
Agincourt Reef Number 3,SL,2008,28.7,69
Agincourt Reef Number 3,SL,2008,28.8,68
Agincourt Reef Number 3,SL,2008,28.9,67
Agincourt Reef Number 3,SL,2008,29.1,66
Agincourt Reef Number 3,SL,2008,29.4,63
Agincourt Reef Number 3,SL,2008,29.5,62
Agincourt Reef Number 3,SL,2008,29.6,58
Agincourt Reef Number 3,SL,2008,29.7,51
Agincourt Reef Number 3,SL,2008,29.8,47
Agincourt Reef Number 3,SL,2008,29.9,39
Agincourt Reef Number 3,SL,2008,30,35
Agincourt Reef Number 3,SL,2008,30.1,25
Agincourt Reef Number 3,SL,2008,30.2,14
Agincourt Reef Number 3,SL,2008,30.3,7
